Desc	Family ID	S_dalli	E_babai	V_penis	S_velum	T_virginea	A_californica	C_concholepas	H_cracherodii	D_sirenkoi	V_oligotropha	L_scabra	C_septemvalvis	S_philippinensis	N_pompilius	N_megatrapezata	L_anatina	S_atlantica	A_discrepans	P_vernedei	O_vulgaris
(null)	OG0001345	1	0	0	0	2	1	1	1	0	0	1	1	0	0	0	1	0	1	1	0
(null)	OG0001346	1	1	1	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	0	0
(null)	OG0001347	1	1	1	1	0	0	0	0	1	1	0	2	1	0	1	0	0	1	0	0
(null)	OG0001348	0	1	1	1	0	0	0	0	1	1	1	1	0	0	1	1	0	1	1	0
(null)	OG0001349	0	0	0	0	1	0	0	0	0	1	1	1	0	2	1	1	1	1	1	0
(null)	OG0001350	0	1	1	1	0	0	0	0	1	1	1	1	0	0	1	1	0	1	1	0
(null)	OG0001351	1	0	1	1	1	1	1	0	0	0	1	0	1	0	1	1	0	0	1	0
(null)	OG0001352	1	1	1	1	0	0	1	0	0	1	0	0	1	0	1	1	1	0	0	1
(null)	OG0001353	0	2	0	0	0	0	0	1	1	1	0	1	0	1	0	1	1	1	0	1
(null)	OG0001354	0	0	1	1	0	0	0	0	1	1	2	1	0	0	1	1	0	1	1	0
(null)	OG0001355	1	0	1	1	0	0	0	1	0	1	0	0	1	1	1	0	1	0	1	1
(null)	OG0001356	0	0	0	0	1	1	1	1	0	0	1	0	0	1	0	1	2	0	1	1
(null)	OG0001357	1	1	1	1	1	2	1	0	0	0	1	0	0	0	0	0	0	0	1	1
(null)	OG0001358	0	1	1	0	2	0	0	1	0	0	2	1	1	0	0	0	0	1	1	0
(null)	OG0001359	0	1	1	1	0	0	0	0	1	1	1	1	0	0	1	1	0	1	1	0
(null)	OG0001360	1	1	1	1	0	0	0	0	1	1	0	1	0	0	1	1	0	1	1	0
(null)	OG0001361	1	0	0	1	1	0	0	0	2	2	0	2	0	0	1	0	0	1	0	0
(null)	OG0001362	1	1	0	0	1	1	1	1	0	1	0	1	0	0	0	1	0	1	1	0
(null)	OG0001363	1	2	0	0	0	0	1	0	1	1	1	1	0	1	0	0	0	1	0	1
(null)	OG0001364	1	2	0	0	0	0	1	0	1	1	1	1	0	1	0	0	0	1	0	1
(null)	OG0001365	0	0	1	2	0	0	0	0	1	1	0	0	1	1	0	2	0	1	1	0
(null)	OG0001366	0	0	0	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	1
(null)	OG0001367	0	1	1	0	0	0	0	1	1	0	0	1	1	0	1	2	0	1	1	0
(null)	OG0001368	1	1	1	0	1	1	1	0	0	0	1	0	0	1	0	0	1	0	1	1
(null)	OG0001369	1	0	1	1	1	2	1	1	0	0	1	0	1	0	0	0	0	0	1	0
(null)	OG0001370	0	1	3	0	0	0	0	0	1	0	0	2	2	0	0	0	0	2	0	0
(null)	OG0001371	1	0	1	1	1	1	1	1	1	0	1	0	0	0	0	1	0	0	1	0
(null)	OG0001372	1	1	1	0	0	0	0	0	1	1	1	2	1	0	0	0	0	1	1	0
(null)	OG0001373	1	1	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0	1	1	1
(null)	OG0001374	0	1	0	0	2	0	0	1	1	1	1	0	0	1	1	0	1	1	0	0
(null)	OG0001375	1	1	0	0	0	0	0	1	0	1	0	0	0	1	2	0	2	0	1	1
(null)	OG0001376	2	1	2	0	0	1	2	0	0	0	0	0	0	2	0	0	1	0	0	0
(null)	OG0001377	1	1	1	1	1	1	0	1	0	0	1	0	1	1	0	0	0	0	1	0
(null)	OG0001378	1	1	1	0	0	0	0	0	1	0	1	0	0	1	1	1	0	1	1	1
(null)	OG0001379	1	0	1	1	1	1	1	0	0	0	0	0	1	1	0	0	1	0	1	1
(null)	OG0001380	1	0	1	0	1	1	1	1	0	0	1	0	1	1	1	0	0	0	0	1
(null)	OG0001381	1	1	1	0	0	0	0	1	0	1	0	0	1	1	1	0	1	0	1	1
(null)	OG0001382	1	0	1	0	0	1	0	0	1	0	0	1	1	1	1	0	1	0	1	1
(null)	OG0001383	1	0	1	0	1	1	1	1	0	1	1	0	0	1	0	0	1	0	0	1
(null)	OG0001384	2	0	0	0	1	1	1	0	0	0	1	0	0	1	0	0	2	0	1	1
(null)	OG0001385	1	2	0	0	2	1	1	0	0	0	0	0	0	2	0	0	0	0	0	2
(null)	OG0001386	1	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	1
(null)	OG0001387	1	0	0	0	0	0	0	1	1	1	0	1	0	1	1	1	1	1	0	1
(null)	OG0001388	1	0	1	0	1	1	1	1	0	0	1	0	0	1	0	0	1	0	0	2
(null)	OG0001389	1	1	1	1	0	0	1	0	0	1	0	0	1	0	1	1	1	0	0	1
(null)	OG0001390	1	0	1	0	1	1	1	1	0	0	1	0	1	1	1	0	0	0	0	1
(null)	OG0001391	1	1	0	0	1	2	1	0	1	1	1	0	0	1	0	0	0	0	0	1
(null)	OG0001392	1	0	1	1	0	1	1	0	1	0	0	1	1	0	1	0	1	0	1	0
(null)	OG0001393	1	0	1	0	1	1	1	1	0	0	1	0	1	1	0	0	1	0	0	1
(null)	OG0001394	1	1	0	0	1	1	0	0	0	1	1	0	0	1	0	1	1	0	1	1
(null)	OG0001395	1	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	1	0	1	1
(null)	OG0001396	1	0	0	0	1	1	1	1	1	1	0	0	0	1	1	0	0	1	1	0
(null)	OG0001397	1	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	1	0	1	1
(null)	OG0001398	1	0	1	0	1	0	0	1	0	1	1	0	0	1	1	0	1	0	1	1
(null)	OG0001399	1	1	1	1	1	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0
(null)	OG0001400	1	1	2	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	1	0
(null)	OG0001401	1	1	2	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	1	0
(null)	OG0001402	1	0	1	0	0	1	0	0	1	0	0	1	0	2	1	0	1	1	0	1
(null)	OG0001403	1	1	2	1	1	0	0	0	1	1	0	1	1	0	0	0	0	1	0	0
(null)	OG0001404	1	1	1	1	0	0	0	0	1	1	0	2	0	0	1	0	0	1	1	0
(null)	OG0001405	0	1	0	0	1	1	0	0	0	1	0	1	0	1	1	0	2	1	0	1
(null)	OG0001406	0	1	0	0	0	0	0	1	1	1	0	1	0	1	1	1	1	1	0	1
(null)	OG0001407	0	2	0	0	0	0	0	1	1	1	0	1	0	1	0	1	1	1	0	1
(null)	OG0001408	0	1	1	0	1	1	1	1	0	0	1	0	0	1	0	1	1	0	0	1
(null)	OG0001409	0	1	0	0	2	0	0	1	0	1	2	0	0	0	2	1	0	0	0	1
(null)	OG0001410	0	1	0	0	0	0	0	1	1	1	0	0	0	1	4	0	0	1	0	1
(null)	OG0001411	0	1	0	0	0	0	0	0	2	2	0	2	0	1	1	0	0	2	0	0
(null)	OG0001412	0	1	0	0	1	0	0	1	1	1	0	1	0	1	1	1	0	1	0	1
(null)	OG0001413	0	1	0	0	1	1	1	1	0	0	1	0	0	1	1	1	1	0	0	1
(null)	OG0001414	0	0	1	0	1	0	0	1	0	0	1	0	1	1	0	1	1	0	1	2
(null)	OG0001415	0	0	1	1	0	0	0	1	0	0	0	0	1	1	2	1	1	0	1	1
(null)	OG0001416	0	0	1	1	1	1	1	0	1	1	2	0	0	0	0	0	0	1	1	0
(null)	OG0001417	0	0	1	0	1	0	0	1	0	0	1	1	0	1	1	1	2	0	0	1
(null)	OG0001418	0	0	1	1	0	1	1	0	1	0	0	1	0	0	0	1	0	3	1	0
(null)	OG0001419	0	0	1	0	0	0	0	1	0	1	0	1	0	1	1	1	1	1	1	1
(null)	OG0001420	0	0	1	1	1	1	1	0	1	0	0	0	0	1	0	0	1	1	1	1
(null)	OG0001421	0	0	1	1	1	1	1	1	0	0	1	0	0	1	0	0	1	0	1	1
(null)	OG0001422	0	0	0	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	1
(null)	OG0001423	0	0	0	0	1	1	1	0	1	1	1	1	0	1	1	1	0	1	0	0
(null)	OG0001424	0	0	0	0	2	2	1	1	0	0	1	0	0	1	1	1	0	0	1	0
(null)	OG0001425	0	0	0	0	1	1	1	1	1	0	1	1	0	1	0	0	1	1	0	1
(null)	OG0001426	0	0	0	0	0	1	0	1	1	1	0	1	0	1	1	1	1	1	0	1
(null)	OG0001427	1	0	1	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	1	0
(null)	OG0001428	1	1	0	0	0	0	1	0	1	1	1	1	0	1	0	0	0	1	0	1
(null)	OG0001429	0	1	0	0	0	0	0	0	1	1	0	1	0	1	1	1	1	1	0	1
(null)	OG0001430	1	0	1	1	1	1	1	1	1	0	1	0	0	0	0	1	0	0	0	0
(null)	OG0001431	1	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	2	0	1
(null)	OG0001432	1	1	0	1	0	0	0	0	1	1	2	0	0	0	0	1	0	0	1	1
(null)	OG0001433	4	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0	1
(null)	OG0001434	0	0	1	1	1	1	0	1	0	0	1	0	1	1	0	0	1	0	0	1
(null)	OG0001435	0	1	0	0	0	0	1	0	0	1	0	0	0	2	1	1	1	0	0	2
(null)	OG0001436	1	0	0	0	1	2	0	1	1	0	0	0	0	1	1	0	1	0	0	1
(null)	OG0001437	0	0	0	0	2	2	1	1	1	1	1	1	0	0	0	0	0	0	0	0
(null)	OG0001438	0	0	0	2	1	1	0	0	1	1	1	1	0	0	1	0	0	1	0	0
(null)	OG0001439	0	0	1	1	1	0	1	1	0	1	0	0	0	1	0	0	2	1	0	0
(null)	OG0001440	0	2	0	0	0	0	0	0	2	0	0	2	0	0	1	0	0	3	0	0
(null)	OG0001441	1	0	0	1	0	0	0	0	1	1	0	2	0	1	2	0	0	1	0	0
(null)	OG0001442	0	0	1	1	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0
(null)	OG0001443	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0
(null)	OG0001444	0	0	0	0	2	0	0	1	0	0	4	0	0	1	0	1	0	0	0	1
(null)	OG0001445	0	0	1	0	0	0	0	0	1	1	0	1	1	1	1	1	0	1	0	1
(null)	OG0001446	0	0	0	0	2	2	2	0	0	0	2	1	0	0	0	1	0	0	0	0
(null)	OG0001447	0	0	0	0	1	1	1	1	1	1	0	0	0	1	1	0	0	1	1	0
(null)	OG0001448	2	0	1	0	1	0	1	3	0	1	0	0	0	0	0	0	1	0	0	0
(null)	OG0001449	0	0	0	0	1	1	1	1	1	1	0	0	0	2	0	0	0	1	0	1
(null)	OG0001450	1	0	1	1	1	0	0	0	0	0	1	1	1	0	0	1	0	1	1	0
(null)	OG0001451	0	1	0	0	0	0	0	0	1	1	0	1	0	1	1	1	1	1	0	1
(null)	OG0001452	1	0	0	0	0	3	2	0	0	0	0	0	0	1	2	0	0	0	0	1
(null)	OG0001453	1	0	2	2	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0
(null)	OG0001454	1	2	2	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0001455	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	1	1	1	0	1
(null)	OG0001456	1	0	0	2	1	1	0	1	0	0	0	0	0	1	0	1	1	0	0	1
(null)	OG0001457	0	1	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1	1	0	2
(null)	OG0001458	1	0	0	0	1	1	1	1	0	1	1	0	0	1	0	0	1	0	0	1
(null)	OG0001459	0	1	0	0	0	0	0	0	1	1	0	1	0	1	1	1	1	1	0	1
(null)	OG0001460	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0
(null)	OG0001461	1	0	1	1	0	0	0	0	1	1	0	1	1	0	1	0	0	1	1	0
(null)	OG0001462	0	1	0	0	1	1	1	1	0	0	1	0	0	1	1	0	0	0	1	1
(null)	OG0001463	0	1	1	1	0	0	0	0	1	1	0	2	0	0	1	0	0	1	1	0
(null)	OG0001464	0	0	0	0	1	1	0	0	1	1	0	1	0	1	1	0	1	1	0	1
(null)	OG0001465	0	0	0	0	1	1	0	1	1	0	0	1	0	1	1	0	1	1	0	1
(null)	OG0001466	0	0	0	0	0	0	0	0	0	0	1	0	2	4	0	0	1	0	0	2
(null)	OG0001467	0	2	0	0	0	0	1	0	0	0	1	5	0	0	0	1	0	0	0	0
(null)	OG0001468	0	0	0	0	1	1	1	1	0	1	1	0	0	1	0	1	1	0	0	1
(null)	OG0001469	0	1	0	1	1	1	0	0	1	1	1	1	0	0	1	0	0	1	0	0
(null)	OG0001470	1	1	1	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	1
(null)	OG0001471	1	0	1	1	1	0	0	0	1	1	0	1	0	1	1	0	0	0	1	0
(null)	OG0001472	1	0	1	1	1	0	0	0	1	2	0	1	0	0	1	0	0	1	0	0
(null)	OG0001473	1	0	1	1	1	0	0	0	0	0	1	1	1	0	0	1	0	1	1	0
(null)	OG0001474	1	0	0	0	1	1	1	1	1	0	1	0	0	1	0	1	0	0	0	1
(null)	OG0001475	1	0	2	0	1	2	1	0	0	0	1	0	1	0	0	0	0	0	1	0
(null)	OG0001476	0	0	1	0	0	1	0	1	0	1	0	0	0	3	0	1	1	0	0	1
(null)	OG0001477	0	0	1	0	0	0	0	0	2	1	0	1	0	1	0	0	0	2	0	2
(null)	OG0001478	0	1	0	0	0	0	0	0	1	1	0	1	0	1	1	1	1	1	0	1
(null)	OG0001479	1	0	0	0	1	1	1	0	0	0	1	0	0	1	1	0	1	0	1	1
(null)	OG0001480	0	1	0	0	0	0	0	0	1	1	0	1	0	1	1	1	1	1	0	1
(null)	OG0001481	0	1	2	0	1	2	0	0	0	1	0	0	0	1	1	0	0	1	0	0
(null)	OG0001482	0	1	1	0	0	0	0	1	1	0	0	1	1	0	1	1	0	1	1	0
(null)	OG0001483	0	1	0	0	0	0	0	0	1	1	0	0	0	2	0	0	1	1	0	3
(null)	OG0001484	0	1	1	1	0	0	0	0	1	1	0	1	0	0	1	1	0	1	1	0
(null)	OG0001485	0	1	2	1	0	0	0	0	1	2	0	0	1	1	0	0	0	0	0	1
(null)	OG0001486	0	1	0	0	1	1	1	1	0	0	1	0	0	1	1	0	1	0	0	1
(null)	OG0001487	0	1	0	0	0	0	0	0	1	1	0	1	0	2	1	0	0	1	0	2
(null)	OG0001488	0	1	1	0	1	0	1	0	1	0	0	0	1	1	0	1	0	0	1	1
(null)	OG0001489	0	1	0	0	1	1	1	0	0	0	1	0	0	1	1	0	0	0	1	2
(null)	OG0001490	1	0	0	0	1	1	0	0	1	0	1	2	0	0	0	1	0	2	0	0
(null)	OG0001491	1	0	0	0	1	1	0	0	1	0	1	2	0	0	0	1	0	2	0	0
(null)	OG0001492	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0
(null)	OG0001493	1	0	1	1	1	1	1	0	0	0	1	0	1	0	0	0	1	0	1	0
(null)	OG0001494	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0
(null)	OG0001495	1	1	1	1	0	0	0	0	0	2	0	0	0	1	1	0	0	0	1	1
(null)	OG0001496	1	1	1	1	0	0	0	1	0	1	0	0	1	0	1	1	0	0	1	0
(null)	OG0001497	1	1	1	1	0	0	0	0	0	1	0	1	1	0	1	1	0	0	1	0
(null)	OG0001498	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0
(null)	OG0001499	1	1	1	1	1	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0
(null)	OG0001500	2	0	3	0	1	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0
(null)	OG0001501	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0
(null)	OG0001502	1	0	1	1	1	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0
(null)	OG0001503	1	1	0	0	0	1	0	1	0	2	0	0	0	1	1	0	1	0	0	1
(null)	OG0001504	1	0	1	1	1	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0
(null)	OG0001505	1	0	1	1	0	0	1	0	0	1	0	0	1	0	1	1	1	0	0	1
(null)	OG0001506	1	1	3	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
(null)	OG0001507	1	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	2	0	1	1
(null)	OG0001508	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	2	0	1	1
(null)	OG0001509	1	1	2	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0
(null)	OG0001510	1	0	1	0	0	0	0	0	1	1	0	0	0	1	1	1	1	0	1	1
(null)	OG0001511	1	0	1	1	1	1	0	0	0	0	2	0	0	0	0	1	1	0	0	1
(null)	OG0001512	1	0	0	1	0	1	0	2	0	0	0	0	0	1	0	0	2	0	0	2
(null)	OG0001513	1	3	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	0	1
(null)	OG0001514	1	0	1	1	0	0	0	1	1	1	0	0	0	2	0	0	0	0	1	1
(null)	OG0001515	1	0	1	1	1	1	2	0	0	0	1	0	1	0	0	0	0	0	1	0
(null)	OG0001516	1	2	1	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0
(null)	OG0001517	1	1	0	0	0	0	0	1	1	1	0	1	0	1	1	0	0	1	0	1
(null)	OG0001518	1	0	0	1	1	0	0	0	1	1	1	1	0	0	1	0	0	1	1	0
(null)	OG0001519	0	1	0	0	0	0	1	0	1	1	0	1	0	1	2	0	0	1	0	1
(null)	OG0001520	0	1	0	0	0	0	0	0	1	4	0	1	0	0	0	0	0	2	1	0
(null)	OG0001521	0	1	1	1	0	0	0	0	1	1	1	1	1	0	0	1	0	1	0	0
(null)	OG0001522	0	1	0	0	1	1	1	1	0	0	1	0	0	1	1	0	1	0	0	1
(null)	OG0001523	0	1	0	0	1	1	0	1	1	0	1	0	0	1	0	0	1	1	0	1
(null)	OG0001524	0	1	1	1	0	0	1	0	0	1	0	0	1	0	1	1	1	0	0	1
(null)	OG0001525	0	1	0	0	1	0	1	1	1	0	1	0	0	1	0	0	1	1	0	1
(null)	OG0001526	0	1	0	0	1	1	1	1	0	0	1	0	0	1	1	0	1	0	0	1
(null)	OG0001527	0	1	0	0	0	0	0	1	1	1	0	1	0	0	1	1	1	1	0	1
(null)	OG0001528	0	1	0	0	1	1	1	0	1	1	1	1	0	0	1	0	0	1	0	0
(null)	OG0001529	0	0	1	1	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0
(null)	OG0001530	0	0	1	1	1	1	1	0	0	0	1	0	0	1	0	0	1	0	1	1
(null)	OG0001531	0	0	0	9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0001532	0	0	0	1	1	1	1	0	0	0	2	0	0	1	0	0	0	0	2	1
(null)	OG0001533	0	0	0	0	1	1	1	1	0	0	1	0	0	1	1	1	1	0	0	1
(null)	OG0001534	0	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	1
(null)	OG0001535	0	0	0	0	3	1	1	3	0	0	1	0	0	1	0	0	0	0	0	0
(null)	OG0001536	0	0	0	0	0	1	1	0	1	3	0	1	0	1	0	0	1	0	0	1
(null)	OG0001537	0	0	1	1	0	0	0	0	1	0	0	1	1	0	1	1	0	1	1	0
(null)	OG0001538	0	0	0	0	1	1	1	0	1	0	0	1	0	1	0	0	1	1	0	1
(null)	OG0001539	0	0	0	0	1	1	1	1	1	1	1	0	0	0	1	0	0	1	0	0
(null)	OG0001540	1	1	0	0	0	1	1	0	1	0	0	1	0	1	0	1	0	1	0	0
(null)	OG0001541	0	1	0	0	0	1	1	1	0	1	1	0	1	1	0	0	0	0	0	1
(null)	OG0001542	0	1	1	0	0	0	0	0	1	0	0	2	0	1	1	1	0	0	0	1
(null)	OG0001543	0	0	1	1	0	0	0	0	1	1	0	1	1	0	0	2	0	1	0	0
(null)	OG0001544	1	1	1	0	0	3	0	0	0	0	0	0	2	0	0	0	0	1	0	0
(null)	OG0001545	1	0	0	0	0	0	2	0	0	1	0	0	0	1	1	1	1	0	0	1
(null)	OG0001546	1	0	0	0	1	1	0	0	0	2	0	0	0	0	2	1	0	0	0	1
(null)	OG0001547	1	1	1	1	0	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0
(null)	OG0001548	0	0	0	0	1	1	1	0	1	0	0	1	0	1	0	0	1	1	0	1
(null)	OG0001549	1	0	1	1	1	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0
(null)	OG0001550	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	2	1	0	0
(null)	OG0001551	0	0	0	0	2	1	0	0	1	1	0	0	0	1	1	0	1	0	0	1
(null)	OG0001552	0	0	1	1	0	0	0	0	1	1	1	1	1	0	0	1	0	1	0	0
(null)	OG0001553	1	1	1	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1	0
(null)	OG0001554	0	0	0	0	1	0	0	0	0	1	2	0	0	2	0	0	1	0	0	2
(null)	OG0001555	0	0	0	0	1	1	1	1	0	1	1	0	0	1	0	0	0	1	0	1
(null)	OG0001556	0	0	0	0	2	0	1	0	0	1	0	0	0	3	1	1	0	0	0	0
(null)	OG0001557	1	0	1	0	0	0	0	0	1	0	0	1	1	0	1	1	0	1	1	0
(null)	OG0001558	0	1	0	0	0	0	0	0	1	1	0	1	0	2	1	0	0	2	0	0
(null)	OG0001559	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
(null)	OG0001560	1	0	1	1	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0
(null)	OG0001561	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0	2	1	0	1
(null)	OG0001562	0	0	0	0	1	1	1	1	0	0	1	0	0	1	0	1	1	0	0	1
(null)	OG0001563	1	3	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0
(null)	OG0001564	1	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	3	0	1
(null)	OG0001565	0	1	0	0	0	0	0	1	1	0	0	0	0	1	1	1	2	0	0	1
(null)	OG0001566	1	2	1	0	0	1	0	0	0	0	1	0	1	0	0	2	0	0	0	0
(null)	OG0001567	1	0	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1
(null)	OG0001568	0	0	1	1	0	0	0	0	1	1	0	1	1	0	0	1	0	2	0	0
(null)	OG0001569	1	0	1	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0
(null)	OG0001570	0	0	2	0	1	2	1	1	0	0	1	0	0	0	1	0	0	0	0	0
(null)	OG0001571	1	1	1	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0
(null)	OG0001572	0	1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1
(null)	OG0001573	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	2	0	0	1
(null)	OG0001574	1	0	0	0	1	1	1	0	0	1	2	0	0	1	0	0	0	0	0	1
(null)	OG0001575	0	1	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1	1	0	1
(null)	OG0001576	3	0	2	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0001577	1	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1	1	0	1
(null)	OG0001578	1	0	0	0	1	1	0	1	0	0	0	0	0	1	1	1	1	0	0	1
(null)	OG0001579	1	1	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
(null)	OG0001580	1	0	1	0	2	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0
(null)	OG0001581	1	0	2	1	0	0	0	0	0	1	0	0	2	0	1	0	0	0	1	0
(null)	OG0001582	0	1	1	0	0	0	0	0	0	2	0	0	1	0	2	1	0	0	1	0
(null)	OG0001583	0	1	0	0	0	0	1	0	1	1	0	1	0	0	3	0	0	1	0	0
(null)	OG0001584	1	1	1	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1	0
(null)	OG0001585	1	0	1	1	1	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0
(null)	OG0001586	0	1	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1	1	0	1
(null)	OG0001587	0	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	0	1	0	1
(null)	OG0001588	1	0	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	1	0
(null)	OG0001589	1	0	0	0	0	3	0	1	0	0	1	0	0	0	1	0	0	1	1	0
(null)	OG0001590	1	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	1	0
(null)	OG0001591	4	1	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
(null)	OG0001592	0	0	1	0	0	0	0	1	2	1	0	1	0	0	1	0	0	2	0	0
(null)	OG0001593	2	0	1	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0
(null)	OG0001594	0	0	0	0	2	2	2	1	0	0	2	0	0	0	0	0	0	0	0	0
(null)	OG0001595	1	0	0	0	4	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0
(null)	OG0001596	1	0	1	1	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	1
(null)	OG0001597	0	0	0	0	1	1	1	0	1	1	0	1	0	1	0	0	1	0	0	1
(null)	OG0001598	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	1	1	2	1	0
(null)	OG0001599	0	0	1	1	0	0	0	0	1	1	1	1	1	0	0	1	0	1	0	0
(null)	OG0001600	0	1	1	1	0	0	0	0	1	1	0	1	1	0	1	0	0	1	0	0
(null)	OG0001601	1	1	1	0	0	1	0	0	0	0	1	0	0	1	0	2	0	0	1	0
(null)	OG0001602	1	4	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0001603	0	0	0	0	1	1	1	1	0	0	1	0	0	1	1	0	1	0	0	1
(null)	OG0001604	3	1	0	0	1	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0
(null)	OG0001605	1	0	0	0	4	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0
(null)	OG0001606	1	0	1	0	0	0	0	0	1	0	0	1	1	0	1	1	0	1	1	0
(null)	OG0001607	1	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0
(null)	OG0001608	1	0	1	0	1	1	2	2	0	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0001609	1	0	0	0	0	0	0	0	2	0	0	2	0	0	1	1	0	2	0	0
(null)	OG0001610	1	1	2	0	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0
(null)	OG0001611	1	0	1	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	1	1
(null)	OG0001612	2	0	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0
(null)	OG0001613	1	0	0	0	1	1	1	0	0	1	1	0	0	1	0	0	1	0	0	1
(null)	OG0001614	1	0	1	0	1	1	1	1	0	0	0	0	1	0	0	1	0	0	1	0
(null)	OG0001615	2	0	1	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	1	0
(null)	OG0001616	1	0	1	1	0	0	0	1	0	0	0	0	1	1	0	2	0	0	1	0
(null)	OG0001617	2	1	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0
(null)	OG0001618	1	3	0	0	1	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0
(null)	OG0001619	1	2	1	0	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0001620	1	0	1	0	1	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0
(null)	OG0001621	2	0	1	0	0	0	0	0	1	0	0	1	1	1	1	0	0	1	0	0
